,steps,loss,plain,smorl
71,14400,4.888650894165039,4.602,0.287
72,14600,4.995706081390381,4.765,0.231
73,14800,5.139799118041992,4.873,0.266
74,15000,5.216019630432129,4.82,0.396
75,15200,5.063693046569824,4.678,0.386
76,15400,4.545079231262207,4.217,0.328
77,15600,4.9999847412109375,4.627,0.373
78,15800,4.966282844543457,4.645,0.321
79,16000,4.6813859939575195,4.403,0.279
80,16200,4.989920139312744,4.703,0.287
81,16400,5.007788181304932,4.681,0.327
82,16600,5.073694229125977,4.798,0.276
83,16800,4.8553385734558105,4.57,0.285
84,17000,4.956501007080078,4.656,0.3
85,17200,4.732553005218506,4.331,0.402
86,17400,4.736977577209473,4.343,0.394
87,17600,5.092085838317871,4.596,0.496
88,17800,5.145847797393799,4.752,0.394
89,18000,5.157477855682373,4.725,0.432
90,18200,4.732649803161621,4.355,0.378
91,18400,4.976987361907959,4.679,0.298
92,18600,4.836113452911377,4.62,0.216
93,18800,4.7416887283325195,4.518,0.224
94,19000,5.01997184753418,4.716,0.304
95,19200,4.945075511932373,4.671,0.275
